WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/13-20-038-07W5/0,BEC HZ FERRIER 13-20-38-7,0497872,A08C,Savanna Drilling Corp.,655E,05 Jan 2021 05:30:00 PM,Red Deer,A5RX,Bonavista Energy Corporation,,Drill To LD,2021-01-06,20038075,1,1,2021,20038075,52.28268355,-114.9539866
00/03-33-044-07W4/0,SURGE ENERGY HZ WAINWR 3-33-44-7,0499074,A8AF,Hertz & Paluck Energy Services Inc.,1,05 Jan 2021 03:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2021-01-06,33044074,1,1,2021,33044074,52.8360007,-110.9473444
00/02-26-051-20W5/0,BEC HZ ANSELL 2-26-51-20,0498792,A08C,Savanna Drilling Corp.,631,06 Jan 2021 03:00:00 PM,Drayton Valley,A5RX,Bonavista Energy Corporation,,Drill To LD,2021-01-06,26051205,1,1,2021,26051205,53.43209048,-116.8268523
04/12-04-060-02W6/0,JUPITER HZ RESTHA 12-4-60-2,0499076,0Y52,Precision Drilling Corporation,527STE,06 Jan 2021 11:00:00 AM,Grande Prairie,A6X1,Jupiter Resources Inc.,,Set Surface,2021-01-06,4060026,1,1,2021,4060026,54.15962199,-118.2252649
00/14-09-065-03W4/2,IMP G02-31ST COLD LK 14-9-65-3,0222286,0Z41,Ensign Drilling Inc.,1201,06 Jan 2021 06:00:00 PM,Bonnyville,0007,Imperial Oil Resources Limited,,Resumption,2021-01-06,9065034,1,1,2021,9065034,54.60970431,-110.3840054
02/01-06-066-04W6/0,PARA HZ 102 KARR 1-6-66-4,0498451,A5DR,Fox Drilling Inc.,7,06 Jan 2021 12:56:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Drill To LD,2021-01-06,6066046,1,1,2021,6066046,54.68346476,-118.5794208
00/05-15-074-01W6/0,CANAMAX HZ PUSKWA 5-15-74-1,0498264,A0KC,Horizon Drilling Inc.,45,06 Jan 2021 09:56:00 AM,Grande Prairie,A6LB,Canamax Energy Ltd.,,Drill To LD,2021-01-06,15074016,1,1,2021,15074016,55.41061563,-118.0516351
AB/07-19-076-05W4/0,CVE C7 HARDY 7-19-76-5,0498381,0Y52,Precision Drilling Corporation,144,05 Jan 2021 09:02:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-06,19076054,1,1,2021,19076054,55.59899293,-110.7562545
06/02-16-076-06W4/0,CVE G05I08 LEISMER 2-16-76-6,0498965,0Z41,Ensign Drilling Inc.,141,06 Jan 2021 09:43:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-06,16076064,1,1,2021,16076064,55.58456271,-110.8597761
00/10-02-076-08W6/0,TOURMALINE HZ VALHALLA 10-2-76-8,0498676,0Y52,Precision Drilling Corporation,541,06 Jan 2021 05:47:00 AM,Grande Prairie,A573,Tourmaline Oil Corp.,,Drill To LD,2021-01-06,2076086,1,1,2021,2076086,55.55600861,-119.1123032
