WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
03/01-21-034-08W4/0,TAC 6-22 HZ 103 PROVOST 1-21-34-8,0497285,A8AF,Hertz & Paluck Energy Services Inc.,1,20 Jan 2020 07:30:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-20,21034084,4,1,2020,21034084,51.93274758,-111.0682461
00/13-28-038-07W5/0,BEC HZ FERRIER 13-28-38-7,0496867,A08C,Savanna Drilling Corp.,655,20 Jan 2020 02:00:00 PM,Red Deer,A5RX,Bonavista Energy Corporation,,Drill To LD,2020-01-20,28038075,4,1,2020,28038075,52.29734219,-114.9300368
00/09-25-049-07W5/0,INPLAY OIL HZ PEMBINA 9-25-49-7,0496959,A2EN,Ironhand Drilling Inc.,9,19 Jan 2020 12:30:00 PM,Drayton Valley,A6JK,InPlay Oil Corp.,,Drill To LD,2020-01-20,25049075,4,1,2020,25049075,53.25790219,-114.8794304
03/13-35-054-21W5/0,PEYTO SUNDANCE 13-35-54-21,0496369,A0KC,Horizon Drilling Inc.,4,19 Jan 2020 07:15:00 PM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-01-20,35054215,4,1,2020,35054215,53.70838477,-116.9740365
00/15-02-056-22W5/0,PEYTO SUNDANCE 15-2-56-22,0496804,0Z41,Ensign Drilling Inc.,432,20 Jan 2020 06:00:00 AM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-01-20,2056225,4,1,2020,2056225,53.81026784,-117.1478133
02/07-16-068-06W6/0,PARA HZ ELM 7-16-68-6,0496837,A5DR,Fox Drilling Inc.,7,19 Jan 2020 06:58:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Drill To LD,2020-01-20,16068066,4,1,2020,16068066,54.88702818,-118.83961770000002
AA/14-08-073-06W4/0,CNRL 1AA KIRBY 14-8-73-6,0496810,A801,Stampede Drilling A Division Of Matrix Energy Technologi,15,19 Jan 2020 10:30:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-01-20,8073064,4,1,2020,8073064,55.3082132,-110.8785088
AC/13-20-076-05W4/0,CVE A16-19 B13 HARDY 13-20-76-5,0495702,0Y52,Precision Drilling Corporation,137,20 Jan 2020 05:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-20,20076054,4,1,2020,20076054,55.59899986,-110.7303732
AA/08-33-076-05W4/0,MEG HARDY 8-33-76-5,0496608,A57H,Predator Drilling Inc.,12,20 Jan 2020 09:15:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2020-01-20,33076054,4,1,2020,33076054,55.62808928,-110.70449340000002
AD/10-24-076-06W4/0,CVE B10 HARDY 10-24-76-6,0495717,0Y52,Precision Drilling Corporation,292,20 Jan 2020 12:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-20,24076064,4,1,2020,24076064,55.59898063,-110.7821385
