WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
03/06-34-020-11W4/0,NORTH 40 HZ PRIN 6-34-20-11,0499158,A1TW,Bonanza Drilling Inc.,7,08 Jan 2021 01:00:00 AM,Medicine Hat,A7E2,North 40 Resources Ltd.,,Drill To LD,2021-01-08,34020114,1,1,2021,34020114,50.73951556,-111.4357719
02/13-34-036-04W4/0,SURGE ENERGY 102 PROVOST 13-34-36-4,0498898,0Y52,Precision Drilling Corporation,145,07 Jan 2021 01:30:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Resumption,2021-01-08,34036044,1,1,2021,34036044,52.13567299,-110.481268
02/03-23-046-07W5/0,BONTERRA 102 HZ PEMBINA 3-23-46-7,0499134,A2EN,Ironhand Drilling Inc.,1,07 Jan 2021 08:15:00 PM,Drayton Valley,0XZ4,Bonterra Energy Corp.,,Drill To LD,2021-01-08,23046075,1,1,2021,23046075,52.98216549,-114.8958641
00/13-09-055-22W5/0,CNRL HZ SUNDANCE 13-9-55-22,0498789,0Z41,Ensign Drilling Inc.,419,07 Jan 2021 03:15:00 PM,Drayton Valley,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-08,9055225,1,1,2021,9055225,53.73744457,-117.1973574
00/05-31-059-04W4/0,CNRL 5C BEAVRDM 5-31-59-4,0491201,0Z41,Ensign Drilling Inc.,218,08 Jan 2021 01:00:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-08,31059044,1,1,2021,31059044,54.14424285,-110.5803365
05/14-15-064-06W6/0,7GEN HZ 105 KAKWA 14-15-64-6,0498926,0Y52,Precision Drilling Corporation,543,08 Jan 2021 01:00:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Drill To LD,2021-01-08,15064066,1,1,2021,15064066,54.53806561,-118.8058884
00/15-10-066-04W6/0,CNRL ET AL HZ KARR 15-10-66-4,0494920,A801,Stampede Drilling A Division Of Matrix Energy Technologi,6,07 Jan 2021 08:30:00 PM,Grande Prairie,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-08,10066046,1,1,2021,10066046,54.69792468,-118.5038917
00/04-16-074-25W4/0,SPL 8-18 HZ  MARTENH 4-16-74-25,0498598,0Y52,Precision Drilling Corporation,147,07 Jan 2021 08:00:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2021-01-08,16074254,1,1,2021,16074254,55.41003781,-113.7759221
04/02-16-076-06W4/0,CVE G05I06 LEISMER 2-16-76-6,0498963,0Z41,Ensign Drilling Inc.,141,07 Jan 2021 09:39:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Set Surface,2021-01-08,16076064,1,1,2021,16076064,55.58456271,-110.8597761
02/14-18-076-09W6/0,WHITECAP 102 VALHALLA 14-18-76-9,0498859,0Y52,Precision Drilling Corporation,540,08 Jan 2021 12:30:00 AM,Grande Prairie,A5BE,Whitecap Resources Inc.,,Drill To LD,2021-01-08,18076096,1,1,2021,18076096,55.58505027,-119.3708633
14/01-25-077-06W4/0,MEG AF6I HARDY 1-25-77-6,0498436,0Y52,Precision Drilling Corporation,140,07 Jan 2021 06:00:00 PM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2021-01-08,25077064,1,1,2021,25077064,55.7008758,-110.7821391
02/03-31-078-12W6/0,BIR 14-6 HZ 102 PCOUPE 3-31-78-12,0499070,0Z41,Ensign Drilling Inc.,137,07 Jan 2021 10:30:00 PM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Set Surface,2021-01-08,31078126,1,1,2021,31078126,55.80311365,-119.836321
AB/05-30-093-09W4/0,SYNCRUDE 052N01 5-30-93-9,0497138,0Y80,Boart Longyear Canada,41,07 Jan 2021 11:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-08,30093094,1,1,2021,30093094,57.09721681,-111.4277129
AC/12-30-093-09W4/0,SYNCRUDE 048N01 12-30-93-9,0497134,0Y80,Boart Longyear Canada,41,08 Jan 2021 04:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-08,30093094,1,1,2021,30093094,57.09721681,-111.4277129
AC/08-31-093-09W4/0,SYNCRUDE 024N01 8-31-93-9,0497074,A1YG,Big Country Drilling Ltd.,10,08 Jan 2021 09:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-08,31093094,1,1,2021,31093094,57.11166693,-111.4277042
AA/06-32-093-09W4/0,SYNCRUDE 027N01 6-32-93-9,0497077,A1YG,Big Country Drilling Ltd.,6,08 Jan 2021 12:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-08,32093094,1,1,2021,32093094,57.11167481,-111.4008908
AA/14-32-093-09W4/0,SYNCRUDE 29ROVCH194022L01 1-1-94-10,0493119,A1YG,Big Country Drilling Ltd.,6,07 Jan 2021 03:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-08,32093094,1,1,2021,32093094,57.11167481,-111.4008908
AC/07-25-093-10W4/0,SYNCRUDE 051N01 7-25-93-10,0497137,0Y80,Boart Longyear Canada,47,08 Jan 2021 05:30:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-08,25093104,1,1,2021,25093104,57.0972359,-111.4545294
AA/05-01-094-10W4/0,SYNCRUDE 001N01 5-1-94-10,0497052,A1YG,Big Country Drilling Ltd.,6,06 Jan 2021 08:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-08,1094104,1,1,2021,1094104,57.12632758,-111.4544984
02/02-15-095-06W4/0,SUNCOR P131P3 FIREBAG 2-15-95-6,0497855,A6PR,Nabors Drilling Canada Limited,102,08 Jan 2021 04:30:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2021-01-08,15095064,1,1,2021,15095064,57.24275071,-110.8735294
