WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/15-23-034-03W4/0,RHE 100 PROVOST 15-23-34-3,0498855,0GE9,Tempco Drilling Company Inc.,6,10 Jan 2021 03:30:00 AM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2021-01-10,23034034,1,1,2021,23034034,51.93266363,-110.31216270000002
02/13-36-034-03W4/0,RHE 102 PROVOST 13-36-34-3,0496166,A57H,Predator Drilling Inc.,27,10 Jan 2021 09:30:00 AM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Set Surface,2021-01-10,36034034,1,1,2021,36034034,51.96171461,-110.2885159
F1/04-32-034-08W4/0,TAC 8-6 HZ 1F1 PROVOST 4-32-34-8,0498905,0GE9,Tempco Drilling Company Inc.,9,10 Jan 2021 02:45:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2021-01-10,32034084,1,1,2021,32034084,51.96186122,-111.0918757
03/02-04-034-04W5/0,TIMBERROCK HZ 103 GARR 2-4-34-4,0498550,A6PR,Nabors Drilling Canada Limited,8,10 Jan 2021 03:30:00 AM,Red Deer,A16J,TimberRock Energy Corp.,,Drill To LD,2021-01-10,4034045,1,1,2021,4034045,51.88965962,-114.49779050000001
02/01-34-035-09W4/0,KARVE 102 HZ PROVOST 1-34-35-9,0498643,A57H,Predator Drilling Inc.,9,10 Jan 2021 07:05:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2021-01-10,34035094,1,1,2021,34035094,52.0484007,-111.1954761
00/03-04-036-08W4/0,KARVE HZ PROVOST 3-4-36-8,0498887,A57H,Predator Drilling Inc.,9,10 Jan 2021 07:01:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2021-01-10,4036084,1,1,2021,4036084,52.0630441,-111.0764399
02/08-33-041-01W4/0,LONGSHORE HZ 102 HAYTER 8-33-41-1,0499119,0GE9,Tempco Drilling Company Inc.,3,09 Jan 2021 05:15:00 PM,Wainwright,A76W,Longshore Resources Ltd.,,Drill To LD,2021-01-10,33041014,1,1,2021,33041014,52.57204179,-110.0770145
03/04-33-044-07W4/0,SURGE ENERGY HZ 103 WAINWR 4-33-44-7,0498659,A77K,Star Valley Drilling Ltd.,102,09 Jan 2021 04:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Drill To LD,2021-01-10,33044074,1,1,2021,33044074,52.8360007,-110.94734440000002
00/16-26-044-10W5/0,TQN HZ FERRIER 16-26-44-10,0497020,0FZ8,Precision Drilling Technology Services Group Inc.,231,10 Jan 2021 06:22:00 AM,Red Deer,A2TG,TAQA North Ltd.,,Drill To LD,2021-01-10,26044105,1,1,2021,26044105,52.82163662,-115.3314513
00/16-14-048-25W4/0,NEP LEDUC-WB 16-14-48-25,0499140,A6EC,Twilight Drilling Ltd.,2,10 Jan 2021 07:30:00 AM,St. Albert,A637,NEP Canada ULC,,Drill To LD,2021-01-10,14048254,1,1,2021,14048254,53.14154111,-113.5372879
