WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
04/16-36-015-14W4/0,TXNE 12B-30 HZ ALDSON 16-36-15-14,0497490,0Y52,Precision Drilling Corporation,239,07 Feb 2020 02:30:00 PM,Medicine Hat,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-02-07,36015144,6,2,2020,36015144,50.30270532,-111.79172820000001
02/02-36-020-14W4/0,TXNE 6D-26 HZ  BANTRY 2-36-20-14,0496670,A1TW,Bonanza Drilling Inc.,8,07 Feb 2020 01:55:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-02-07,36020144,6,2,2020,36020144,50.73936181,-111.8050965
02/14-25-020-15W4/0,CARDINAL 102 HZ COUNTESS 14-25-20-15,0497527,A1TW,Bonanza Drilling Inc.,7,06 Feb 2020 07:30:00 PM,Midnapore,A6A7,Cardinal Energy Ltd.,,Drill To LD,2020-02-07,25020154,6,2,2020,25020154,50.72490988,-111.9436658
02/13-13-021-16W4/0,TXNE 14D-15 HZ  COUNTESS 13-13-21-16,0496874,A1TW,Bonanza Drilling Inc.,6,07 Feb 2020 12:30:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-02-07,13021164,6,2,2020,13021164,50.78313815,-112.08219
00/16-08-032-01W4/0,BAYTEX HZ 16D ESTHER 16-8-32-1,0497629,A2CL,Komat Drilling Ltd.,3,07 Feb 2020 07:00:00 AM,Medicine Hat,0RL9,Baytex Energy Ltd.,,Set Surface,2020-02-07,8032014,6,2,2020,8032014,51.72889596,-110.0996114
03/14-34-033-04W5/0,TIMBERROCK HZ 103 GARR 14-34-33-4,0497430,A6PR,Nabors Drilling Canada Limited,8,07 Feb 2020 07:15:00 AM,Red Deer,A16J,TimberRock Energy Corp.,,Drill To LD,2020-02-07,34033045,6,2,2020,34033045,51.87500717,-114.47418290000002
00/06-15-034-08W4/0,TAC 1-22 HZ PROVOST 6-15-34-8,0497279,0GE9,Tempco Drilling Company Inc.,5,06 Feb 2020 11:45:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-07,15034084,6,2,2020,15034084,51.91826866,-111.04459150000001
03/10-27-034-08W4/0,TAC 6-35 HZ 103 PROVOST 10-27-34-8,0497542,A8AF,Hertz & Paluck Energy Services Inc.,1,07 Feb 2020 10:00:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-02-07,27034084,6,2,2020,27034084,51.94738451,-111.04461140000001
00/11-05-035-08W5/0,SHALE PETROLEUM HZ RICINUS 11-5-35-8,0497367,A08C,Savanna Drilling Corp.,653,06 Feb 2020 09:15:00 PM,Red Deer,A75H,Shale Petroleum Ltd.,,Drill To LD,2020-02-07,5035085,6,2,2020,5035085,51.97713172,-115.0966236
02/04-16-038-08W5/0,PETRUS 102 HZ FERRIER 4-16-38-8,0497365,A08C,Savanna Drilling Corp.,638,06 Feb 2020 10:15:00 AM,Red Deer,A632,Petrus Resources Corp.,,Drill To LD,2020-02-07,16038085,6,2,2020,16038085,52.26813996,-115.0729602
