WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/13-20-034-07W4/0,TAC 7-19 HZ PROVOST 13-20-34-7,0498616,0GE9,Tempco Drilling Company Inc.,5,29 Dec 2020 05:00:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-12-29,20034074,53,12,2020,20034074,51.93272154,-110.9500886
04/01-19-034-09W4/0,TAC 16-24 HZ 104  PROVOST 1-19-34-9,0498883,0GE9,Tempco Drilling Company Inc.,9,29 Dec 2020 04:00:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-12-29,19034094,53,12,2020,19034094,51.93277543,-111.2572997
02/12-34-036-04W4/0,SURGE ENERGY 102 PROVOST 12-34-36-4,0498897,A8AF,Hertz & Paluck Energy Services Inc.,1,28 Dec 2020 10:30:00 AM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2020-12-29,34036044,53,12,2020,34036044,52.13567299,-110.481268
02/01-32-044-07W4/0,SURGE ENERGY HZ 102 WAINWR 1-32-44-7,0498657,A77K,Star Valley Drilling Ltd.,102,28 Dec 2020 08:15:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Drill To LD,2020-12-29,32044074,53,12,2020,32044074,52.83598595,-110.9715368
03/04-25-044-10W5/0,WINSLOW HZ 103 FERRIER 4-25-44-10,0498843,A6EC,Twilight Drilling Ltd.,1,28 Dec 2020 11:00:00 AM,Red Deer,A172,Winslow Resources Inc.,,Drill To LD,2020-12-29,25044105,53,12,2020,25044105,52.8216253,-115.3072685
00/14-11-044-14W5/0,TOURMALINE HZ BRAZR 14-11-44-14,0498938,0Z41,Ensign Drilling Inc.,T038,29 Dec 2020 08:30:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2020-12-29,11044145,53,12,2020,11044145,52.77789961,-115.91166940000001
02/05-02-051-13W5/0,VEI HZ PEMBINA 5-2-51-13,0498920,A2EN,Ironhand Drilling Inc.,9,28 Dec 2020 10:05:00 PM,Drayton Valley,A6FW,Vermilion Energy Inc.,,Drill To LD,2020-12-29,2051135,53,12,2020,2051135,53.37394802,-115.79509099999999
02/07-30-057-27W5/0,TOURMALINE HZ LELAND 7-30-57-27,0498036,A6PR,Nabors Drilling Canada Limited,58,27 Dec 2020 07:00:00 PM,Drayton Valley,A573,Tourmaline Oil Corp.,,Resumption,2020-12-29,30057275,53,12,2020,30057275,53.95589537,-117.9903328
00/16-16-062-02W6/0,WHITECAP HZ LATOR 16-16-62-2,0498532,0Y52,Precision Drilling Corporation,403,29 Dec 2020 12:00:00 PM,Grande Prairie,A5BE,Whitecap Resources Inc.,,Drill To LD,2020-12-29,16062026,53,12,2020,16062026,54.36324681,-118.2252811
00/06-17-063-06W4/0,CNRL 6D HZ LA COREY 6-17-63-6,0498722,0Y52,Precision Drilling Corporation,300,29 Dec 2020 03:00:00 AM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-12-29,17063064,53,12,2020,17063064,54.44977688,-110.86290919999999
02/13-20-063-23W4/0,RHE 102 PERRY 13-20-63-23,0498936,A1TW,Bonanza Drilling Inc.,4,29 Dec 2020 12:00:00 AM,St. Albert,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2020-12-29,20063234,53,12,2020,20063234,54.46352046,-113.4336096
00/08-22-064-05W6/0,7GEN HZ KAKWA 8-22-64-5,0498552,A6PR,Nabors Drilling Canada Limited,5,28 Dec 2020 06:00:00 PM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2020-12-29,22064056,53,12,2020,22064056,54.55250091,-118.65494380000001
13/01-25-077-06W4/0,MEG AF7P HARDY 1-25-77-6,0498435,0Y52,Precision Drilling Corporation,140,29 Dec 2020 03:30:00 PM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2020-12-29,25077064,53,12,2020,25077064,55.70087579999999,-110.78213909999998
00/10-06-082-10W6/0,RIDGEBACK HZ BONANZA 10-6-82-10,0498500,0ZG2,Excalibur Drilling Ltd.,11,29 Dec 2020 02:00:00 PM,Grande Prairie,A7G2,Ridgeback Resources Inc.,,Drill To LD,2020-12-29,6082106,53,12,2020,6082106,56.07981716,-119.54050320000002
W2/03-15-095-06W4/0,SUNCOR P131S2 FIREBAG 3-15-95-6,0497862,A6PR,Nabors Drilling Canada Limited,102,28 Dec 2020 09:00:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-12-29,15095064,53,12,2020,15095064,57.24275071,-110.8735294
11/14-15-095-06W4/0,SUNCOR P131S1 FIREBAG 14-15-95-6,0497861,A6PR,Nabors Drilling Canada Limited,102,29 Dec 2020 07:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-12-29,15095064,53,12,2020,15095064,57.24275071,-110.8735294
